name,year,total_population,household_population,group_quarters,housing_units,households,geography
Issaquah,2022,36.167782513902054,12.618000030517571,23.549782483384487,0.999999999999996,0.495000004768368,Regional Growth Center
Kent,2010,1469.923076923077,717.9230769230769,752,589.6923076923077,527.6923076923077,Regional Growth Center
Kent,2011,1549.8823791100428,713.8823791100428,836,589.1836943993202,519.5818388737165,Regional Growth Center
Kent,2012,1515.7746950433805,703.7746950433805,812,588.6846917042366,525.9718506015264,Regional Growth Center
Kent,2013,1510.7642315075948,709.7642315075948,801,588.6846917042366,529.7128485441208,Regional Growth Center
Kent,2014,1501.4447687772604,714.4447687772605,786.9999999999999,588.3336918124786,530.870311507812,Regional Growth Center
Kent,2015,1491.520701096608,718.5207010966081,772.9999999999999,588.3336918124786,533.8273042532114,Regional Growth Center
Kent,2016,1498.656835413896,726.6568354138961,772,588.1646920213333,536.2053072544245,Regional Growth Center
Kent,2017,1797.2846145538183,1019.2846145538184,778,724.4836982538781,666.9152285869305,Regional Growth Center
Kent,2018,1997.4536007404329,1192.4536007404326,805,787.3760046403855,727.4918077230453,Regional Growth Center
Kent,2019,2192.023580431938,1338.0235804319382,854,852.2614054124803,789.3586001396179,Regional Growth Center
Kent,2020,2317.9599952936173,1724.9599952936173,593,923.4,861.9401856780053,Regional Growth Center
Kent,2021,2765.847204995155,2079.3092134714125,686.5379915237427,1085.6640075683595,1016.7060233354568,Regional Growth Center
Kent,2022,2673.4952149629594,2118.064209485054,555.4310054779053,1085.4290192365647,1015.6907985448837,Regional Growth Center
Kirkland Totem Lake,2010,5277.723040828895,5273.723040828895,4,3090.671914450173,2843.9040401857237,Regional Growth Center
Kirkland Totem Lake,2011,5278.536807379195,5274.556807360122,3.980000019073486,3090.671914450173,2843.03082048256,Regional Growth Center
Kirkland Totem Lake,2012,5307.898357720396,5303.898357720396,4,3100.837914816384,2899.5676013757475,Regional Growth Center
Kirkland Totem Lake,2013,5345.555818997711,5341.555818997711,4,3131.335915915017,2929.754258440055,Regional Growth Center
Kirkland Totem Lake,2014,5358.375189638943,5354.375189638943,4,3132.4962407677626,2942.901981228611,Regional Growth Center
Kirkland Totem Lake,2015,5401.20396943253,5397.20396943253,4,3132.9471948957184,2966.2176462339075,Regional Growth Center
Kirkland Totem Lake,2016,5460.661324641514,5456.661324641514,4,3132.8978836788315,2974.0008629067406,Regional Growth Center
Kirkland Totem Lake,2017,5532.834554322252,5528.834554322252,4,3132.8978836788315,2964.4295424299553,Regional Growth Center
Kirkland Totem Lake,2018,5216.283794112221,5212.283794112221,4,3017.955228906581,2866.2130485716702,Regional Growth Center
Kirkland Totem Lake,2019,5378.458757965733,5374.458757965733,4,3055.9907721749582,2904.534629164381,Regional Growth Center
Kirkland Totem Lake,2020,5777.963881436342,5776.963881436342,1,3103.0324664836053,2951.7592705902252,Regional Growth Center
Kirkland Totem Lake,2021,5871.009728874055,5840.009728874055,31,3145.9417769193633,2980.4752866161025,Regional Growth Center
Kirkland Totem Lake,2022,6172.900400470966,6149.004400860542,23.895999610424038,3318.848769287806,3120.1965018051355,Regional Growth Center
Lakewood,2010,404.50968695638414,404.50968695638414,0,216.07275857231335,192.92746595174066,Regional Growth Center
Lakewood,2011,404.27281753007475,404.27281753007475,0,216.11334830089135,192.79083676095237,Regional Growth Center
Lakewood,2012,404.6413320587501,404.6413320587501,0,215.66743381495246,192.36014095808784,Regional Growth Center
Lakewood,2013,404.5481349800415,404.5481349800415,0,215.6426511583869,192.283834903514,Regional Growth Center
Lakewood,2014,406.1325034177462,406.1325034177462,0,216.24313220522293,192.86249576961805,Regional Growth Center
Lakewood,2015,396.8604244316311,396.8604244316311,0,214.9657330153718,190.07490128718976,Regional Growth Center
Lakewood,2016,399.89407558900433,399.89407558900433,0,215.47018712367273,191.38216494574488,Regional Growth Center
Lakewood,2017,402.1604243075257,402.1604243075257,0,215.4629043814425,192.55300024597125,Regional Growth Center
Lakewood,2018,421.77595812339604,421.77595812339604,0,225.66976099220247,201.8283707849795,Regional Growth Center
Lakewood,2019,424.0579621272897,424.0579621272897,0,225.75949571475903,202.13287105018952,Regional Growth Center
Lakewood,2020,553.2026392910561,552.5295677258339,0.673071565222237,234.8355298648364,226.20253519450935,Regional Growth Center
Lakewood,2021,555.8357735683461,555.1627020031239,0.673071565222237,235.83438252085574,227.14524007407138,Regional Growth Center
Lakewood,2022,696.4081163844336,695.7350448192113,0.673071565222237,304.11967897348785,291.14946955359534,Regional Growth Center
Lynnwood,2010,2445.7274067259914,2445.342355093356,0.38505163263493897,1191.6884109808009,1120.1749921936837,Regional Growth Center
Lynnwood,2011,2448.260091522154,2447.8750398895195,0.38505163263493897,1192.7829200699052,1120.9918100802643,Regional Growth Center
Lynnwood,2012,2445.704789508961,2445.319737876326,0.38505163263493897,1191.9384075456574,1119.380230505964,Regional Growth Center
Lynnwood,2013,2450.588452018865,2450.2034003862304,0.38505163263493897,1192.243364106837,1121.5008552159918,Regional Growth Center
Lynnwood,2014,2451.45676862876,2451.071716996125,0.38505163263493897,1192.6216141323816,1121.822427474245,Regional Growth Center
Lynnwood,2015,2479.9055309079367,2479.520479275302,0.38505163263493897,1192.6216141323816,1132.64906886573,Regional Growth Center
Lynnwood,2016,2497.1173095263953,2496.7322578937606,0.38505163263493897,1195.51698958866,1139.5379086878413,Regional Growth Center
Lynnwood,2017,2527.2598153498056,2526.8747637171705,0.38505163263493897,1196.247037236305,1151.354995792539,Regional Growth Center
Lynnwood,2018,3416.2311982797055,3415.8882417858404,0.342956493865347,1707.2726904941846,1642.7651538103728,Regional Growth Center
Lynnwood,2019,3801.272158037497,3800.9292015436313,0.342956493865347,1835.8258216171484,1767.344286028164,Regional Growth Center
Lynnwood,2020,3772.2584761046182,3763.0424297248774,9.216046379740847,1873.0618276866808,1796.590094759139,Regional Growth Center
Lynnwood,2021,3774.5655164978707,3765.34947011813,9.216046379740847,1872.6915010046514,1795.4819528186324,Regional Growth Center
Lynnwood,2022,4274.280248048227,4265.064201668486,9.216046379740847,2111.8103349112466,2019.8886065730885,Regional Growth Center
Not in a RGC,2010,3510247.9512960813,3461417.707350083,48830.24394599815,1460001.5833648006,1359476.3381811236,Regional Growth Center
Not in a RGC,2011,3529725.0027580243,3477175.088105207,52549.91465281741,1468163.5947922766,1365430.5908061003,Regional Growth Center
Not in a RGC,2012,3553289.680735615,3500984.2143318723,52305.46640374281,1476700.7270851021,1374815.1988423022,Regional Growth Center
Not in a RGC,2013,3588018.2881262237,3536791.0866567986,51227.201469424814,1487961.1657707782,1387444.7857080572,Regional Growth Center
Not in a RGC,2014,3633908.9960233076,3582531.137504077,51377.858519230555,1502434.9734495576,1403487.6832746053,Regional Growth Center
Not in a RGC,2015,3684784.503491333,3635080.9728784203,49703.530612913004,1516358.615826632,1420793.5451557378,Regional Growth Center
Not in a RGC,2016,3758454.268370441,3706547.224071716,51907.04429872533,1532485.0681464903,1443779.9913501216,Regional Growth Center
Not in a RGC,2017,3826884.0466496707,3776029.6550969942,50854.391552676476,1550456.135318935,1458942.0986550532,Regional Growth Center
Not in a RGC,2018,3883016.0718533816,3830770.0792632066,52245.992590174974,1568814.493701749,1476292.7304903052,Regional Growth Center
Not in a RGC,2019,3939267.66658536,3886904.0868773446,52363.579708015495,1589328.4962144825,1494078.9429812448,Regional Growth Center
Not in a RGC,2020,4027391.1753658582,3973063.361747537,54327.81361832175,1606270.3111354345,1527152.1225065447,Regional Growth Center
Not in a RGC,2021,4065156.4221754284,4014202.9871179787,50953.43505744986,1627677.0065168452,1543857.800411659,Regional Growth Center
Not in a RGC,2022,4098273.601459937,4045948.1911901124,52325.410269824904,1647728.228983763,1557129.187327243,Regional Growth Center
Puyallup Downtown,2010,1265.928729000509,1220.928729000509,45,681.9238079076871,606.1644323773969,Regional Growth Center
Puyallup Downtown,2011,1263.6440810204645,1218.6440810204645,45,681.223808098422,603.6156801145044,Regional Growth Center
Puyallup Downtown,2012,1264.7910730017884,1219.7910730017884,45,680.7466239641038,603.5557887944082,Regional Growth Center
Puyallup Downtown,2013,1245.0000195154387,1200.0000195154387,45,677.1847226648345,597.2163307835286,Regional Growth Center
Puyallup Downtown,2014,1247.9772632178074,1202.9772632178074,45,675.851722481729,595.8556105549725,Regional Growth Center
Puyallup Downtown,2015,1254.0577765910143,1209.0577765910143,45,676.8427226572051,597.9981688321112,Regional Growth Center
Puyallup Downtown,2016,1270.066408460075,1225.066408460075,45,676.742724183084,606.5372531156921,Regional Growth Center
Puyallup Downtown,2017,1281.4740556364004,1236.4740556364004,45,676.742724183084,610.2029857517765,Regional Growth Center
Puyallup Downtown,2018,1299.8419952710963,1254.8419952710963,45,680.9219273299165,614.2604506167567,Regional Growth Center
Puyallup Downtown,2019,1303.539251966506,1258.539251966506,45,680.6839274138398,614.4229206224406,Regional Growth Center
Puyallup Downtown,2020,1508.316254454315,1344.316254454315,164,689.4179894179895,599.5719282601876,Regional Growth Center
Puyallup Downtown,2021,1507.9808328971662,1343.9808328971662,164,689.7105239759046,598.4858146669372,Regional Growth Center
Puyallup Downtown,2022,1508.9567114625659,1344.9567114625659,164,690.0125470524112,598.1182206585294,Regional Growth Center
Puyallup South Hill,2010,2106.711841714384,2105.711841714384,1,1184.2752912240717,1101.6912116447604,Regional Growth Center
Puyallup South Hill,2011,2106.75714894796,2105.75714894796,1,1184.2752912240717,1099.6953577934064,Regional Growth Center
Puyallup South Hill,2012,2108.973086694975,2107.973086694975,1,1183.4565885431327,1099.5942172055363,Regional Growth Center
Puyallup South Hill,2013,2111.918705007733,2110.918705007733,1,1183.322626637387,1100.3168658145933,Regional Growth Center
Puyallup South Hill,2014,2126.977400779996,2125.977400779996,1,1183.322626637387,1101.4169732684852,Regional Growth Center
Puyallup South Hill,2015,2129.7518671851444,2128.7518671851444,1,1181.9226266612288,1102.8896837337786,Regional Growth Center
Puyallup South Hill,2016,2161.850707287996,2160.850707287996,1,1181.5465372178287,1120.2509359334827,Regional Growth Center
Puyallup South Hill,2017,2183.897891719642,2182.897891719642,1,1181.5465372178287,1127.6695109732432,Regional Growth Center
Puyallup South Hill,2018,2191.337170062282,2190.337170062282,1,1175.4011438712027,1123.4505994996582,Regional Growth Center
Puyallup South Hill,2019,2201.318114294732,2200.318114294732,1,1175.4011438712027,1125.0158115648514,Regional Growth Center
Puyallup South Hill,2020,2732.0935871464408,2551.0935871464408,181,1640.6743996089112,1439.9471511862287,Regional Growth Center
Puyallup South Hill,2021,2815.547884022835,2634.547884022835,181,1671.9903144817117,1467.8245991524047,Regional Growth Center
Puyallup South Hill,2022,2792.226033629937,2611.226033629937,181,1664.8764142684115,1453.6897907195553,Regional Growth Center
Redmond Downtown,2010,3175.8821769837973,3166.8821769837973,9.000000000000002,2063.0174906522643,1785.0535209804736,Regional Growth Center
Redmond Downtown,2011,3676.670790498733,3667.670790498733,9.000000000000002,2377.0174906522643,2079.0121650524934,Regional Growth Center
Redmond Downtown,2012,3767.0490481660977,3758.0490481660977,9.000000000000002,2422.760934116061,2104.711530114166,Regional Growth Center
Redmond Downtown,2013,3825.7477675521327,3816.7477675521327,9.000000000000002,2439.0039455906704,2128.1111756369787,Regional Growth Center
Redmond Downtown,2014,4685.775807524946,4676.775807524946,9.000000000000002,2916.8110296125674,2606.365484341037,Regional Growth Center
Redmond Downtown,2015,5385.538123406797,5376.538123406797,9.000000000000002,3277.5572501025954,2960.1129518972425,Regional Growth Center
Redmond Downtown,2016,5790.633882741152,5781.633882741152,9.000000000000002,3448.0355921753126,3147.965575869454,Regional Growth Center
Redmond Downtown,2017,6139.246125691958,6130.246125691958,9.000000000000002,3621.867030293024,3299.055172375673,Regional Growth Center
Redmond Downtown,2018,6409.688975706314,6400.688975706314,9.000000000000002,3736.948737954705,3427.0750168613054,Regional Growth Center
Redmond Downtown,2019,6736.830510569069,6727.830510569069,9.000000000000002,3887.0122624621386,3560.9545070408344,Regional Growth Center
Redmond Downtown,2020,8298.356285132082,8298.356285132082,0,5627.087609159323,4806.614064344173,Regional Growth Center
Redmond Downtown,2021,8588.897963994365,8588.897963994365,0,5833.668541000548,4938.927758028356,Regional Growth Center
Redmond Downtown,2022,8605.990662486329,8605.990662486329,0,5819.83536026413,4912.56794720388,Regional Growth Center
Redmond-Overlake,2010,903.8440860215054,903.8440860215054,0,557.2258064516129,433.28494623655916,Regional Growth Center
Redmond-Overlake,2011,904.9348274046375,904.9348274046375,0,557.2258064516129,433.8324894879454,Regional Growth Center
Redmond-Overlake,2012,901.6908009795733,901.6908009795733,0,557.2258064516129,433.30489114023027,Regional Growth Center
Redmond-Overlake,2013,907.12666450521,907.12666450521,0,557.2258064516129,435.4525449737426,Regional Growth Center
Redmond-Overlake,2014,923.5802909020455,923.5802909020455,0,556.6768028505387,440.5403604148537,Regional Growth Center
Redmond-Overlake,2015,930.1969993345199,930.1969993345199,0,556.6768028505387,442.8204619115399,Regional Growth Center
Redmond-Overlake,2016,938.2476611086117,938.2476611086117,0,556.6768028505387,445.08326151037727,Regional Growth Center
Redmond-Overlake,2017,1424.4847045713855,1424.4847045713855,0,853.0567424015333,726.1280312563783,Regional Growth Center
Redmond-Overlake,2018,1818.9604969726497,1818.9604969726497,0,1051.1044736878696,920.6884525524073,Regional Growth Center
Redmond-Overlake,2019,2608.6735722141348,2608.6735722141348,0,1482.0084501282993,1332.9036049491915,Regional Growth Center
Redmond-Overlake,2020,2896.7420266681456,2783.215094816147,113.52693185199881,1688.2440291979387,1544.3698348909536,Regional Growth Center
Redmond-Overlake,2021,3006.1500504447454,2892.6231185927463,113.52693185199881,1768.0702709515567,1600.0752506211588,Regional Growth Center
Redmond-Overlake,2022,3938.812477456283,3825.285545604284,113.52693185199881,2279.8732761700626,2071.7095480622033,Regional Growth Center
Renton,2010,3162.5552675875506,3140.2608695652175,22.294398022333407,2636.1739130434785,1972.6521739130435,Regional Growth Center
Renton,2011,4103.511234583661,4081.2168365613275,22.294398022333407,3132.1399355349336,2525.8177208926368,Regional Growth Center
Renton,2012,4316.344793137895,4294.050395115562,22.294398022333407,3132.1399355349336,2631.2446399408836,Regional Growth Center
Renton,2013,4414.143714704838,4391.849316682505,22.294398022333407,3132.1399355349336,2692.574529575265,Regional Growth Center
Renton,2014,4476.911818700887,4454.617420678554,22.294398022333407,3132.138935607413,2709.2853927145834,Regional Growth Center
Renton,2015,4518.655227020629,4496.360828998296,22.294398022333407,3132.138935607413,2738.376957343972,Regional Growth Center
Renton,2016,4596.167152637619,4573.872754615286,22.294398022333407,3127.8032837536025,2765.4285704104796,Regional Growth Center
Renton,2017,4788.056104514509,4765.761706492175,22.294398022333407,3212.5012818004775,2837.7995956566024,Regional Growth Center
Renton,2018,5018.472471166158,4996.089855285517,22.382615880641765,3279.6992148160934,2899.8080332537647,Regional Growth Center
Renton,2019,5032.3964521216585,5010.013836241017,22.382615880641765,3284.743198275566,2905.6596799811036,Regional Growth Center
Renton,2020,4935.521312952042,4921.521312952042,14,3063.866666666667,2854.849473786354,Regional Growth Center
Renton,2021,4940.500295297305,4926.500295297305,14,3064.621667734782,2852.703908411662,Regional Growth Center
Renton,2022,4936.694375832875,4922.694375832875,14,3064.3406571070354,2849.5315328558286,Regional Growth Center
SeaTac,2010,9716.445751924432,9108.852624308958,607.5931276154737,4083.9223746846537,3711.5603543013644,Regional Growth Center
SeaTac,2011,9803.200572505928,9119.772849666226,683.427722839702,4085.6497930893215,3711.5594980227306,Regional Growth Center
SeaTac,2012,9696.853405803355,9138.115257803489,558.7381479998651,4084.8795857854852,3716.6026077163424,Regional Growth Center
SeaTac,2013,9747.224725832819,9169.527929026897,577.6967968059222,4083.6598573118763,3726.9334288252517,Regional Growth Center
SeaTac,2014,9871.024664889032,9272.181682876355,598.8429820126781,4083.169560153042,3763.148415403478,Regional Growth Center
SeaTac,2015,9791.8303033781,9302.364141400365,489.46616197773346,4073.234991100018,3768.6286828116704,Regional Growth Center
SeaTac,2016,9833.576321286655,9344.11015930892,489.46616197773346,4070.086186076681,3779.793562235367,Regional Growth Center
SeaTac,2017,10546.681756286158,10030.235978699806,516.4457775863532,4323.357825555627,4007.0125270645144,Regional Growth Center
SeaTac,2018,10318.644823311528,10087.332244692696,231.31257861883216,4320.40723286221,4012.8505564873853,Regional Growth Center
SeaTac,2019,10306.886690556845,10075.57411193801,231.31257861883216,4319.15096795675,4009.0167403748624,Regional Growth Center
SeaTac,2020,12096.409263639838,11309.633996470484,786.775267169354,5041.5204892963,4701.282790553993,Regional Growth Center
SeaTac,2021,12723.031216065147,11655.255948895792,1067.775267169354,5172.477353048086,4794.666157798428,Regional Growth Center
SeaTac,2022,12647.387039116447,11655.611771947093,991.7752671693539,5147.407762287151,4756.540872349183,Regional Growth Center
Seattle Downtown,2010,27157.773949523576,22759,4398.7739495235755,20212,16820,Regional Growth Center
Seattle Downtown,2011,27399.14204540168,22958.583000063896,4440.559045337785,20306.035999298096,16998.860021591187,Regional Growth Center
Seattle Downtown,2012,27939.069011949647,23493.495966672897,4445.57304527675,20572.017015099525,17395.92199063301,Regional Growth Center
Seattle Downtown,2013,28240.298949738153,23888.525000214577,4351.7739495235755,20649.7529835701,17596.880004048347,Regional Growth Center
Seattle Downtown,2014,30565.595791001924,26198.821841478348,4366.7739495235755,22140.427984178066,19150.40596652031,Regional Growth Center
Seattle Downtown,2015,34672.46218888634,30358.063984036446,4314.398204849897,24614.46101373434,21703.66892516613,Regional Growth Center
Seattle Downtown,2016,36763.61607496613,32389.636865496635,4373.979209469496,25194.048979222775,22616.170982837677,Regional Growth Center
Seattle Downtown,2017,39972.58310108059,35631.234936475754,4341.348164604841,26600.473016142845,23906.142021358013,Regional Growth Center
Seattle Downtown,2018,42727.377456840586,38392.34082036107,4335.03663647952,28256.86885088903,25444.683134681647,Regional Growth Center
Seattle Downtown,2019,44745.869591508796,40498.811041500834,4247.058550007962,29569.465170361378,26567.26693985418,Regional Growth Center
Seattle Downtown,2020,41864.59021901201,38542.59021901201,3322,29575.629629629628,26452.760626460047,Regional Growth Center
Seattle Downtown,2021,42796.85559810974,39696.0526219783,3100.802976131439,30318.194835605445,27134.35671461339,Regional Growth Center
Seattle Downtown,2022,44493.29881827699,41273.5208355652,3219.777982711792,31524.743578261798,27963.164417332748,Regional Growth Center
Seattle First Hill/Capitol Hill,2010,35560.439976513095,32903.213926036675,2657.2260504764245,25301.23942642999,22722.011577402907,Regional Growth Center
Seattle First Hill/Capitol Hill,2011,36292.34466216338,33534.869657155745,2757.475005007635,25800.66642456842,23185.772027494237,Regional Growth Center
Seattle First Hill/Capitol Hill,2012,36374.10912576793,33679.60811978373,2694.5010059841975,25822.8104255755,23261.224363539703,Regional Growth Center
Seattle First Hill/Capitol Hill,2013,38153.865913936505,35449.63986346008,2704.2260504764245,26968.570471580748,24439.759239065366,Regional Growth Center
Seattle First Hill/Capitol Hill,2014,39670.373421946424,36460.14737147,3210.2260504764245,27378.833221713932,25014.14855332646,Regional Growth Center
Seattle First Hill/Capitol Hill,2015,41611.86418992432,38570.72233419444,3041.14185572988,28529.281247951025,26269.770378599846,Regional Growth Center
Seattle First Hill/Capitol Hill,2016,45691.23826182486,42469.54246532197,3221.69579650289,30523.02706275058,28502.657726469064,Regional Growth Center
Seattle First Hill/Capitol Hill,2017,48417.23959489171,45289.20476430831,3128.0348305833954,31361.327489666888,29148.06434472842,Regional Growth Center
Seattle First Hill/Capitol Hill,2018,50374.9219796655,47288.48458129919,3086.437398366309,32428.447144227586,30142.47254552852,Regional Growth Center
Seattle First Hill/Capitol Hill,2019,52463.66453462272,49395.2591110489,3068.4054235738286,33838.694804057064,31381.944042340194,Regional Growth Center
Seattle First Hill/Capitol Hill,2020,49454.7797288036,45474.74863194942,3980.031096854178,34010.433990539736,31290.75288008057,Regional Growth Center
Seattle First Hill/Capitol Hill,2021,50678.71979510764,47922.74711983538,2755.972675272254,35656.7862139587,32773.23475046031,Regional Growth Center
Seattle First Hill/Capitol Hill,2022,53721.69878715117,49907.98914624524,3813.7096409059213,37059.306662788666,33730.42015417622,Regional Growth Center
Seattle Northgate,2010,6465.159241956343,6379.2403155472675,85.91892640907584,4262.678483797855,3697.816374592867,Regional Growth Center
Seattle Northgate,2011,6460.619499452619,6374.723757073308,85.89574237931069,4266.132659243956,3700.71299034854,Regional Growth Center
Seattle Northgate,2012,6471.639120289042,6385.743377909731,85.89574237931069,4269.391645024082,3711.690250281533,Regional Growth Center
Seattle Northgate,2013,6513.917406826093,6427.998480417017,85.91892640907584,4270.488812992832,3733.4255396255962,Regional Growth Center
Seattle Northgate,2014,6579.96727843872,6494.048352029644,85.91892640907584,4279.423764149697,3774.2944294499916,Regional Growth Center
Seattle Northgate,2015,7092.977286045093,7007.145277074915,85.83200897017791,4569.200777875122,4090.884691843157,Regional Growth Center
Seattle Northgate,2016,7301.001818379503,7215.176903961445,85.82491441805729,4569.439957497895,4154.304468265857,Regional Growth Center
Seattle Northgate,2017,7487.611813493376,7401.7798045231975,85.83200897017791,4563.5697813167435,4130.1243505125285,Regional Growth Center
Seattle Northgate,2018,7868.262022983895,7782.352691860404,85.90933112349128,4795.2709554303565,4330.977875931412,Regional Growth Center
Seattle Northgate,2019,8031.323844965771,7945.416514650995,85.90733031477546,4901.190914797936,4417.534766298963,Regional Growth Center
Seattle Northgate,2020,8413.295486445164,8157.799624346821,255.4958620983431,4879.496122064018,4549.079772363955,Regional Growth Center
Seattle Northgate,2021,8433.7840176558675,8183.471220010743,250.31279764512453,4888.591979785674,4555.690193696638,Regional Growth Center
Seattle Northgate,2022,9085.764995418109,8832.020265262168,253.74473015594023,5365.049812212553,4956.579006584483,Regional Growth Center
Seattle South Lake Union,2010,3726.7375,3457.7375,269,2746.75,2427.5,Regional Growth Center
Seattle South Lake Union,2011,3852.00535697937,3583.079356384277,268.9260005950928,2842.970993041992,2516.5682312250137,Regional Growth Center
Seattle South Lake Union,2012,3868.758302807808,3599.830303311348,268.92799949645996,2842.970993041992,2521.6736290454865,Regional Growth Center
Seattle South Lake Union,2013,4476.639043736458,4207.639043736458,269,3272.9070065021515,2933.621253192425,Regional Growth Center
Seattle South Lake Union,2014,5467.662627887726,5198.662627887726,269,3916.596992254257,3561.370830178261,Regional Growth Center
Seattle South Lake Union,2015,6459.597568368912,6190.870570993424,268.7269973754883,4491.761013746262,4140.108367800713,Regional Growth Center
Seattle South Lake Union,2016,7267.531002235412,6998.827004623413,268.7039976119995,4893.798027873039,4585.49199539423,Regional Growth Center
Seattle South Lake Union,2017,8781.932719016075,8513.207720541954,268.7249984741211,5756.906733107567,5402.067235827446,Regional Growth Center
Seattle South Lake Union,2018,10594.57782833379,10325.850830958301,268.7269973754883,6859.075259505358,6457.115166884168,Regional Growth Center
Seattle South Lake Union,2019,13288.337391268939,12994.640392672747,293.6969985961914,8558.11723452672,8060.108117594755,Regional Growth Center
Seattle South Lake Union,2020,12861.668516864707,12251.668516864707,610,9182.875457875458,8363.111311907951,Regional Growth Center
Seattle South Lake Union,2021,13015.20414518262,12424.436147440922,590.7679977416992,9323.328787597544,8449.798064432083,Regional Growth Center
Seattle South Lake Union,2022,12961.804594372656,12361.944585656072,599.8600087165833,9320.602503426782,8364.3889967666,Regional Growth Center
Seattle University Community,2010,22892.56243380859,14118.61358970828,8773.948844100309,8324.388130787269,7625.3739399660135,Regional Growth Center
Seattle University Community,2011,23325.061704638065,14089.647647432277,9235.41405720579,8322.599135044471,7620.57051169735,Regional Growth Center
Seattle University Community,2012,23804.151007006643,14229.794668077833,9574.356338928812,8413.956090052545,7720.338630424908,Regional Growth Center
Seattle University Community,2013,24211.003579079676,14434.054734979367,9776.948844100309,8511.249843663261,7838.8603966049095,Regional Growth Center
Seattle University Community,2014,25601.290685366163,14878.341841265856,10722.948844100309,8762.472526215166,8128.362098592636,Regional Growth Center
Seattle University Community,2015,26943.921186515767,15911.195284054971,11032.725902460794,9329.932510304876,8740.023753172598,Regional Growth Center
Seattle University Community,2016,28530.618651814144,17045.275387377504,11485.343264436642,9875.247343537443,9349.410342878684,Regional Growth Center
Seattle University Community,2017,29863.321725527385,18297.206947105286,11566.114778422098,10377.195727097664,9802.7839812017,Regional Growth Center
Seattle University Community,2018,30886.000294078913,19210.91933485542,11675.08095922349,10876.01779525853,10274.874191482762,Regional Growth Center
Seattle University Community,2019,32673.430519430298,20336.236787083053,12337.193732347243,11621.039879868564,10953.34580736941,Regional Growth Center
Seattle University Community,2020,30462.761413302986,18455.945943229068,12006.815470073916,11617.584629922236,10347.950326615151,Regional Growth Center
Seattle University Community,2021,25174.29573892967,19215.296402112985,5958.999336816686,12115.329866072472,10802.920568973466,Regional Growth Center
Seattle University Community,2022,34309.43369096905,21989.650157707452,12319.783533261596,14061.131052621686,12491.114106695373,Regional Growth Center
Seattle Uptown,2010,6870.475251149306,6622.308526801837,248.16672434746917,5438.963321534826,4781.050807101461,Regional Growth Center
Seattle Uptown,2011,6881.565509045109,6633.466777861702,248.09873118340667,5454.100320426656,4795.087339604257,Regional Growth Center
Seattle Uptown,2012,7240.734387890833,6992.634664886138,248.09972300469573,5718.089326469137,5048.376413678063,Regional Growth Center
Seattle Uptown,2013,8159.49667562707,7911.3299512796,248.16672434746917,6327.2203117291465,5641.269416943263,Regional Growth Center
Seattle Uptown,2014,8386.026961266494,8137.860236919026,248.16672434746917,6371.710313693566,5733.417780817779,Regional Growth Center
Seattle Uptown,2015,9446.477521819066,9198.561971273875,247.91555054519006,7022.677062577355,6414.61021296072,Regional Growth Center
Seattle Uptown,2016,10164.715746801317,9916.820185269798,247.89556153151818,7284.980220726934,6770.6926993586985,Regional Growth Center
Seattle Uptown,2017,10826.898834286847,10578.985282643025,247.91355164382287,7486.360736966563,6936.630734045786,Regional Growth Center
Seattle Uptown,2018,11097.09660518523,10849.227117327779,247.86948785745167,7610.36842168395,7042.883762944445,Regional Growth Center
Seattle Uptown,2019,11729.75196695062,11481.886476895903,247.8654900547173,8037.026031529017,7428.312836378981,Regional Growth Center
Seattle Uptown,2020,11488.872803889677,10923.806409201985,565.0663946876907,7808.636162823808,7321.784171864626,Regional Growth Center
Seattle Uptown,2021,11847.016302794334,11293.410967343572,553.605335450762,8067.0023144415145,7540.820810609502,Regional Growth Center
Seattle Uptown,2022,12189.73517686424,11628.54238229313,561.1927945711095,8328.526668426013,7697.413557911658,Regional Growth Center
Silverdale,2010,2191.491990052139,2130.59664553219,60.89534451994901,1393.9102394476613,1261.3347934918647,Regional Growth Center
Silverdale,2011,2215.595460690967,2154.7001161710177,60.89534451994901,1393.7351186828578,1260.811675569163,Regional Growth Center
Silverdale,2012,2198.0423356797605,2137.1469911598115,60.89534451994901,1392.8945412698063,1259.2060157059302,Regional Growth Center
Silverdale,2013,2216.892905272363,2155.997560752414,60.89534451994901,1394.6346669701215,1257.8289605750306,Regional Growth Center
Silverdale,2014,2222.5007266368607,2161.6053821169116,60.89534451994901,1395.1435211239675,1257.9001029429064,Regional Growth Center
Silverdale,2015,2225.476608704356,2164.581264184407,60.89534451994901,1394.9906887799982,1257.302820390963,Regional Growth Center
Silverdale,2016,2241.443646129928,2180.548301609979,60.89534451994901,1394.7980658342465,1256.947614543066,Regional Growth Center
Silverdale,2017,2259.163218685303,2198.267874165354,60.89534451994901,1394.5627748274935,1256.5068987365269,Regional Growth Center
Silverdale,2018,2247.9775305450853,2190.4577035080797,57.51982703700545,1392.6992914178595,1253.0404483918464,Regional Growth Center
Silverdale,2019,2280.2823476486183,2222.7625206116127,57.51982703700545,1399.619637165958,1258.2873153609048,Regional Growth Center
Silverdale,2020,2272.5179544403036,2221.957408059296,50.560546381007605,1371.3098661602528,1286.6896634637528,Regional Growth Center
Silverdale,2021,2271.055493057285,2220.4949466762773,50.560546381007605,1371.3213661720438,1284.6277669811088,Regional Growth Center
