parcel_id	land_use_type_id	description	name	x_coord_sp	y_coord_sp
834086	14	Multi-Family Residential	Tacoma Mall	1231270	83630.898438
834087	14	Multi-Family Residential	Tacoma Mall	1231340	83629.703125
834088	14	Multi-Family Residential	Tacoma Mall	1231340	83583.703125
834089	14	Multi-Family Residential	Tacoma Mall	1231270	83584.898438
834090	14	Multi-Family Residential	Tacoma Mall	1231300	83523.898438
834091	24	Single Family Residential	Tacoma Mall	1231470	84058.398438
834092	24	Single Family Residential	Tacoma Mall	1231500	83782.398438
834093	24	Single Family Residential	Tacoma Mall	1231500	83635.703125
834094	14	Multi-Family Residential	Tacoma Mall	1231500	83520.101562
834095	14	Multi-Family Residential	Tacoma Mall	1231500	83582.601562
834096	24	Single Family Residential	Tacoma Mall	1231650	83645.296875
834097	14	Multi-Family Residential	Tacoma Mall	1231650	83592.203125
834098	24	Single Family Residential	Tacoma Mall	1231850	83621.398438
834099	24	Single Family Residential	Tacoma Mall	1231840	83558
834100	24	Single Family Residential	Tacoma Mall	1232000	83616.796875
834101	24	Single Family Residential	Tacoma Mall	1232030	83528.703125
834102	24	Single Family Residential	Tacoma Mall	1231960	83530
834103	14	Multi-Family Residential	Tacoma Mall	1232190	83622.203125
834104	24	Single Family Residential	Tacoma Mall	1232190	83569.296875
834105	24	Single Family Residential	Tacoma Mall	1232220	83506.203125
834106	24	Single Family Residential	Tacoma Mall	1232160	83507.5
834107	14	Multi-Family Residential	Tacoma Mall	1232340	83641.398438
834108	14	Multi-Family Residential	Tacoma Mall	1232340	83541.5
834109	14	Multi-Family Residential	Tacoma Mall	1232340	83491.5
834110	14	Multi-Family Residential	Tacoma Mall	1232340	83591.398438
834111	14	Multi-Family Residential	Tacoma Mall	1232670	83617.796875
834112	14	Multi-Family Residential	Tacoma Mall	1232670	83567.601562
834113	14	Multi-Family Residential	Tacoma Mall	1232640	83500.796875
834114	14	Multi-Family Residential	Tacoma Mall	1232710	83499.601562
834115	26	Vacant Developable	Tacoma Mall	1232540	83630.398438
834116	24	Single Family Residential	Tacoma Mall	1232540	83580.203125
834117	14	Multi-Family Residential	Tacoma Mall	1232500	83503.398438
834118	24	Single Family Residential	Tacoma Mall	1232570	83502.101562
834119	24	Single Family Residential	Tacoma Mall	1232700	83353.5
834120	24	Single Family Residential	Tacoma Mall	1232640	83354.796875
834121	3	Commercial	Tacoma Mall	1232670	83285.398438
834122	18	Office	Tacoma Mall	1232670	83211.703125
834123	24	Single Family Residential	Tacoma Mall	1232670	83118
834124	3	Commercial	Tacoma Mall	1232670	83039.296875
834125	3	Commercial	Tacoma Mall	1232660	82976.796875
834126	3	Commercial	Tacoma Mall	1232660	82913.101562
834127	3	Commercial	Tacoma Mall	1232660	82850.703125
834128	3	Commercial	Tacoma Mall	1232660	82794.398438
834129	24	Single Family Residential	Tacoma Mall	1232530	83363.101562
834130	24	Single Family Residential	Tacoma Mall	1232530	83295.601562
834131	24	Single Family Residential	Tacoma Mall	1232490	83230.101562
834132	14	Multi-Family Residential	Tacoma Mall	1232550	83245.203125
834133	14	Multi-Family Residential	Tacoma Mall	1232550	83212.703125
834134	24	Single Family Residential	Tacoma Mall	1232520	83168.796875
834135	24	Single Family Residential	Tacoma Mall	1232490	83109.5
834136	14	Multi-Family Residential	Tacoma Mall	1232550	83124.601562
834137	14	Multi-Family Residential	Tacoma Mall	1232550	83092.796875
834138	24	Single Family Residential	Tacoma Mall	1232520	83044.5
834139	24	Single Family Residential	Tacoma Mall	1232520	82982.101562
834140	24	Single Family Residential	Tacoma Mall	1232520	82919.601562
834141	24	Single Family Residential	Tacoma Mall	1232490	82855.203125
834142	14	Multi-Family Residential	Tacoma Mall	1232550	82854.101562
834143	14	Multi-Family Residential	Tacoma Mall	1232490	82797.703125
834144	14	Multi-Family Residential	Tacoma Mall	1232550	82796.601562
834145	14	Multi-Family Residential	Tacoma Mall	1232340	83243.101562
834146	14	Multi-Family Residential	Tacoma Mall	1232340	83178.101562
834147	24	Single Family Residential	Tacoma Mall	1232330	83113.796875
834148	24	Single Family Residential	Tacoma Mall	1232330	83053.796875
834149	24	Single Family Residential	Tacoma Mall	1232330	82993.203125
834150	24	Single Family Residential	Tacoma Mall	1232330	82933.296875
834151	24	Single Family Residential	Tacoma Mall	1232330	82873.296875
834152	24	Single Family Residential	Tacoma Mall	1232330	82808.296875
834153	24	Single Family Residential	Tacoma Mall	1232220	83365.296875
834154	14	Multi-Family Residential	Tacoma Mall	1232140	83366.898438
834155	14	Multi-Family Residential	Tacoma Mall	1232170	83303.796875
834156	14	Multi-Family Residential	Tacoma Mall	1232170	83228.796875
834157	14	Multi-Family Residential	Tacoma Mall	1232170	83141.296875
834158	14	Multi-Family Residential	Tacoma Mall	1232170	83066.398438
834159	14	Multi-Family Residential	Tacoma Mall	1232160	82904
834160	14	Multi-Family Residential	Tacoma Mall	1232000	83232
834161	14	Multi-Family Residential	Tacoma Mall	1231830	83197.898438
834162	14	Multi-Family Residential	Tacoma Mall	1232000	83019.601562
834163	14	Multi-Family Residential	Tacoma Mall	1231990	82882.203125
834164	14	Multi-Family Residential	Tacoma Mall	1231830	83372.796875
834165	14	Multi-Family Residential	Tacoma Mall	1231830	83310.296875
834166	14	Multi-Family Residential	Tacoma Mall	1231820	83035.398438
834167	14	Multi-Family Residential	Tacoma Mall	1231830	82875.203125
834168	14	Multi-Family Residential	Tacoma Mall	1231650	83088.601562
834169	14	Multi-Family Residential	Tacoma Mall	1231640	82864.101562
834170	14	Multi-Family Residential	Tacoma Mall	1231500	83385.398438
834171	14	Multi-Family Residential	Tacoma Mall	1231500	83310.398438
834172	14	Multi-Family Residential	Tacoma Mall	1231500	83241.703125
834173	14	Multi-Family Residential	Tacoma Mall	1231500	83191.703125
834174	14	Multi-Family Residential	Tacoma Mall	1231500	83129.203125
834175	14	Multi-Family Residential	Tacoma Mall	1231490	82947.601562
834176	24	Single Family Residential	Tacoma Mall	1231260	83383.601562
834177	26	Vacant Developable	Tacoma Mall	1231330	83382.398438
834178	24	Single Family Residential	Tacoma Mall	1231300	83320.5
834179	14	Multi-Family Residential	Tacoma Mall	1231300	83245.5
834180	14	Multi-Family Residential	Tacoma Mall	1231290	83145.703125
834181	14	Multi-Family Residential	Tacoma Mall	1231290	83045.703125
834182	14	Multi-Family Residential	Tacoma Mall	1231290	82970.796875
834183	14	Multi-Family Residential	Tacoma Mall	1231280	82873.796875
834184	24	Single Family Residential	Tacoma Mall	1231150	83385.796875
834185	14	Multi-Family Residential	Tacoma Mall	1231150	83323.296875
834186	24	Single Family Residential	Tacoma Mall	1231150	83273.398438
834187	24	Single Family Residential	Tacoma Mall	1231150	83223.398438
834188	14	Multi-Family Residential	Tacoma Mall	1231150	83160.796875
834189	14	Multi-Family Residential	Tacoma Mall	1231150	83085.898438
834190	14	Multi-Family Residential	Tacoma Mall	1231150	83035.796875
834191	14	Multi-Family Residential	Tacoma Mall	1231150	83010.898438
834192	14	Multi-Family Residential	Tacoma Mall	1231150	82902.203125
834193	25	Transportation, Communication, Utilities	Tacoma Mall	1230950	83402.101562
834194	24	Single Family Residential	Tacoma Mall	1230950	83352.101562
834195	24	Single Family Residential	Tacoma Mall	1230950	83302.203125
834196	24	Single Family Residential	Tacoma Mall	1230950	83252.203125
834197	24	Single Family Residential	Tacoma Mall	1230950	83214.703125
834198	24	Single Family Residential	Tacoma Mall	1230950	83189.703125
834199	24	Single Family Residential	Tacoma Mall	1230950	83152.203125
834200	24	Single Family Residential	Tacoma Mall	1230950	83114.796875
834201	24	Single Family Residential	Tacoma Mall	1230950	83089.796875
834202	24	Single Family Residential	Tacoma Mall	1230950	83052.296875
834203	14	Multi-Family Residential	Tacoma Mall	1230940	83002.296875
834204	14	Multi-Family Residential	Tacoma Mall	1230940	82952.398438
834205	24	Single Family Residential	Tacoma Mall	1230940	82914.898438
834206	24	Single Family Residential	Tacoma Mall	1230940	82889.898438
834207	24	Single Family Residential	Tacoma Mall	1230940	82864.898438
834208	24	Single Family Residential	Tacoma Mall	1230940	82839.898438
834209	24	Single Family Residential	Tacoma Mall	1230940	82816.703125
834210	24	Single Family Residential	Tacoma Mall	1230800	83392.5
834211	24	Single Family Residential	Tacoma Mall	1230800	83330
834212	24	Single Family Residential	Tacoma Mall	1230800	83280
834213	14	Multi-Family Residential	Tacoma Mall	1230800	83230.101562
834214	24	Single Family Residential	Tacoma Mall	1230800	83180.101562
834215	14	Multi-Family Residential	Tacoma Mall	1230760	83040.601562
834216	14	Multi-Family Residential	Tacoma Mall	1230760	83015.601562
834217	14	Multi-Family Residential	Tacoma Mall	1230830	83039.398438
834218	14	Multi-Family Residential	Tacoma Mall	1230830	83014.398438
834219	14	Multi-Family Residential	Tacoma Mall	1230800	83130.101562
834220	14	Multi-Family Residential	Tacoma Mall	1230800	83080.203125
834221	14	Multi-Family Residential	Tacoma Mall	1230790	82831
834222	14	Multi-Family Residential	Tacoma Mall	1230800	82980.203125
834223	14	Multi-Family Residential	Tacoma Mall	1230790	82930.203125
834224	14	Multi-Family Residential	Tacoma Mall	1230790	82880.296875
834225	24	Single Family Residential	Tacoma Mall	1230610	83358.796875
834226	14	Multi-Family Residential	Tacoma Mall	1230630	83408.296875
834227	14	Multi-Family Residential	Tacoma Mall	1230560	83409.601562
834228	14	Multi-Family Residential	Tacoma Mall	1230610	83308.796875
834229	24	Single Family Residential	Tacoma Mall	1230600	83258.796875
834230	24	Single Family Residential	Tacoma Mall	1230600	83208.898438
834231	24	Single Family Residential	Tacoma Mall	1230600	83133.898438
834232	14	Multi-Family Residential	Tacoma Mall	1230630	83058.296875
834233	14	Multi-Family Residential	Tacoma Mall	1230570	83059.5
834234	14	Multi-Family Residential	Tacoma Mall	1230630	83008.398438
834235	14	Multi-Family Residential	Tacoma Mall	1230570	83009.601562
834236	14	Multi-Family Residential	Tacoma Mall	1230600	82959
834237	14	Multi-Family Residential	Tacoma Mall	1230600	82913.203125
834238	14	Multi-Family Residential	Tacoma Mall	1230600	82871.601562
834239	14	Multi-Family Residential	Tacoma Mall	1230600	82829.898438
834240	3	Commercial	Tacoma Mall	1230460	83386.601562
834241	14	Multi-Family Residential	Tacoma Mall	1230460	83311.703125
834242	24	Single Family Residential	Tacoma Mall	1230450	83261.703125
834243	24	Single Family Residential	Tacoma Mall	1230450	83211.703125
834244	14	Multi-Family Residential	Tacoma Mall	1230450	83161.796875
834245	14	Multi-Family Residential	Tacoma Mall	1230450	83111.796875
834246	14	Multi-Family Residential	Tacoma Mall	1230450	83049.296875
834247	14	Multi-Family Residential	Tacoma Mall	1230450	82986.898438
834248	3	Commercial	Tacoma Mall	1230450	82936.898438
834249	18	Office	Tacoma Mall	1230410	82887.5
834250	18	Office	Tacoma Mall	1230480	82886.296875
834251	18	Office	Tacoma Mall	1230450	82840.398438
834252	28	Warehousing	Tacoma Mall	1230310	83399.5
834253	26	Vacant Developable	Tacoma Mall	1230300	83150.5
834254	18	Office	Tacoma Mall	1230470	82657.898438
834255	18	Office	Tacoma Mall	1230400	82625.898438
834256	18	Office	Tacoma Mall	1230380	82701.398438
834257	18	Office	Tacoma Mall	1230430	82481.101562
834258	24	Single Family Residential	Tacoma Mall	1230590	82668
834259	26	Vacant Developable	Tacoma Mall	1230560	82718.703125
834260	24	Single Family Residential	Tacoma Mall	1230630	82717.398438
834261	24	Single Family Residential	Tacoma Mall	1230590	82592.898438
834262	24	Single Family Residential	Tacoma Mall	1230590	82517.898438
834263	14	Multi-Family Residential	Tacoma Mall	1230590	82467.898438
834264	24	Single Family Residential	Tacoma Mall	1230590	82415
834265	24	Single Family Residential	Tacoma Mall	1230790	82720.601562
834266	24	Single Family Residential	Tacoma Mall	1230780	82682.703125
834267	14	Multi-Family Residential	Tacoma Mall	1230790	82639.601562
834268	24	Single Family Residential	Tacoma Mall	1230760	82589.796875
834269	14	Multi-Family Residential	Tacoma Mall	1230820	82588.5
834270	14	Multi-Family Residential	Tacoma Mall	1230790	82539.203125
834271	24	Single Family Residential	Tacoma Mall	1230750	82489.796875
834272	14	Multi-Family Residential	Tacoma Mall	1230820	82488.5
834273	14	Multi-Family Residential	Tacoma Mall	1230780	82425.296875
834274	14	Multi-Family Residential	Tacoma Mall	1230940	82672.398438
834275	14	Multi-Family Residential	Tacoma Mall	1230910	82586.898438
834276	24	Single Family Residential	Tacoma Mall	1230970	82585.601562
834277	14	Multi-Family Residential	Tacoma Mall	1230940	82536.203125
834278	26	Vacant Developable	Tacoma Mall	1230940	82498.703125
834279	24	Single Family Residential	Tacoma Mall	1230890	82434.101562
834280	24	Single Family Residential	Tacoma Mall	1230930	82433.203125
834281	24	Single Family Residential	Tacoma Mall	1230980	82432.296875
834282	14	Multi-Family Residential	Tacoma Mall	1231140	82704
834283	14	Multi-Family Residential	Tacoma Mall	1231140	82651.203125
834284	14	Multi-Family Residential	Tacoma Mall	1231140	82601.203125
834285	24	Single Family Residential	Tacoma Mall	1231140	82557.398438
834286	14	Multi-Family Residential	Tacoma Mall	1231140	82507.296875
834287	24	Single Family Residential	Tacoma Mall	1231140	82444.703125
834288	14	Multi-Family Residential	Tacoma Mall	1231130	82391.601562
834289	14	Multi-Family Residential	Tacoma Mall	1231300	82673.398438
834290	14	Multi-Family Residential	Tacoma Mall	1231290	82516.203125
834291	14	Multi-Family Residential	Tacoma Mall	1231300	82704.898438
834292	14	Multi-Family Residential	Tacoma Mall	1231620	82496.398438
834293	17	No Land Use Code	Tacoma Mall	1231990	82522.5
834294	18	Office	Tacoma Mall	1232160	82675.5
834295	14	Multi-Family Residential	Tacoma Mall	1232220	82464.601562
834296	18	Office	Tacoma Mall	1232320	82597.101562
834297	18	Office	Tacoma Mall	1232320	82672.296875
834298	18	Office	Tacoma Mall	1232650	82610.796875
834299	18	Office	Tacoma Mall	1232520	82613.796875
834301	14	Multi-Family Residential	Tacoma Mall	1232580	82408.703125
834302	14	Multi-Family Residential	Tacoma Mall	1230470	84002.101562
834303	14	Multi-Family Residential	Tacoma Mall	1230470	83952.101562
834304	14	Multi-Family Residential	Tacoma Mall	1231660	83325
835959	3	Commercial	Puyallup Downtown	1277230	73352
835960	3	Commercial	Puyallup Downtown	1277230	73308.796875
835961	18	Office	Puyallup Downtown	1277230	73282.898438
835962	3	Commercial	Puyallup Downtown	1277170	73327.101562
835963	21	Recreation	Puyallup Downtown	1277120	73327.796875
835964	3	Commercial	Puyallup Downtown	1277070	73328.296875
835965	3	Commercial	Puyallup Downtown	1277040	73328.898438
835966	3	Commercial	Puyallup Downtown	1277020	73354.398438
835967	3	Commercial	Puyallup Downtown	1277020	73298.601562
835968	3	Commercial	Puyallup Downtown	1277030	73201.898438
835969	3	Commercial	Puyallup Downtown	1277080	73201.203125
835970	3	Commercial	Puyallup Downtown	1277120	73200.296875
835971	3	Commercial	Puyallup Downtown	1277150	73196.796875
835972	18	Office	Puyallup Downtown	1277230	73236.601562
835973	3	Commercial	Puyallup Downtown	1277220	73200
835974	2	Civic and Quasi-Public	Puyallup Downtown	1277190	73162.796875
835975	3	Commercial	Puyallup Downtown	1277250	73161.796875
835976	18	Office	Puyallup Downtown	1276920	73330.796875
835977	26	Vacant Developable	Puyallup Downtown	1276870	73331.398438
835978	18	Office	Puyallup Downtown	1276810	73332.398438
835979	20	Parking	Puyallup Downtown	1276730	73333.398438
835980	18	Office	Puyallup Downtown	1276810	73205
835981	7	Government	Puyallup Downtown	1276870	73047
835982	3	Commercial	Puyallup Downtown	1276870	72979.796875
835983	7	Government	Puyallup Downtown	1276740	73023.5
835984	3	Commercial	Puyallup Downtown	1277230	73069.796875
835985	3	Commercial	Puyallup Downtown	1277240	73033.398438
835986	3	Commercial	Puyallup Downtown	1277230	73004.203125
835987	3	Commercial	Puyallup Downtown	1277250	72981.296875
835988	3	Commercial	Puyallup Downtown	1277210	72973.296875
835989	22	Right-of-Way	Puyallup Downtown	1277180	73016.796875
835990	3	Commercial	Puyallup Downtown	1277160	73016.398438
835991	18	Office	Puyallup Downtown	1277120	73051.101562
835992	18	Office	Puyallup Downtown	1277120	72983.796875
835993	20	Parking	Puyallup Downtown	1277050	73018.796875
842851	14	Multi-Family Residential	Lakewood	1219930	61349.101562
842879	17	No Land Use Code	Lakewood	1220370	61322.398438
842890	14	Multi-Family Residential	Lakewood	1221000	61318.5
843294	18	Office	Lakewood	1220510	62404.800781
843306	18	Office	Lakewood	1220550	62174.199219
843307	24	Single Family Residential	Lakewood	1220430	62138
843308	18	Office	Lakewood	1220480	62085.699219
843327	18	Office	Lakewood	1220560	62084.398438
844368	24	Single Family Residential	Tacoma Downtown	1240540	92674.296875
844369	26	Vacant Developable	Tacoma Downtown	1240320	92649
844370	14	Multi-Family Residential	Tacoma Downtown	1240330	92620.296875
844371	24	Single Family Residential	Tacoma Downtown	1240180	92613.101562
844372	14	Multi-Family Residential	Tacoma Downtown	1240180	92670.101562
